
2166,8

2172,8

2178,8

2184,8

2190,8

2196,8

2202,8

2208,8

2214,8

2220,8

2226,8

2232,8

2238,8

2244,8

2250,8

2256,8

2262,8

2268,8

2274,8

2280,8

2286,8

2292,8

2298,8

2304,8

2310,8

2316,8

2322,8

2328,8

2334,8

2340,8

2346,8

2352,8

2358,8

2364,8

2370,8

2376,8

2382,8

2388,8

2394,8

2400,8

2406,8

2412,8

2418,8

2424,8

2430,8

2436,8

2442,8

2448,8

2454,8

2460,8

2466,8

2472,8

2478,8

2484,8

2490,8

2496,8

2502,8

2508,8

2514,8

2520,8

2526,8

2532,8

2538,8

2544,8

2550,8

2556,8

2562,8

2568,8

2574,8

2580,8

2586,8

2592,8

2598,8

2604,8

2610,8

2616,8

2622,8

2628,8

2634,8

2640,8

2646,8

2652,8

2658,8

2664,8

2670,8

2676,8

2682,8

2688,8

2694,8

2700,8

2706,8

2712,8

2718,8

2724,8

2730,8

2736,8

2742,8

2748,8

2754,8

2760,8

2766,8

2772,8

2778,8

2784,8

2790,8

2796,8

2802,8

2808,8

2814,8

2820,8

2826,8

2832,8

2838,8

2844,8

2850,8

2856,8

2862,8

2868,8

2874,8

2880,8

2886,8

2892,8

2898,8

2904,8

2910,8

2916,8

2922,8

2928,8

2934,8

2940,8

2946,8

2952,8

2958,8

2964,8

2970,8

2976,8

2982,8

2988,8

2994,8

3000,8

3006,8

3012,8

3018,8

3024,8

3030,8

3036,8

3042,8

3048,8

3054,8

3060,8

3066,8

3072,8

3078,8

3084,8

3090,8

3096,8

3102,8

3108,8

3114,8

3120,8

3126,8

3132,8

3138,8

3144,8

3150,8

3156,8

3162,8

3168,8

3174,8

3180,8

3186,8

3192,8

3198,8

3204,8

3210,8

3216,8

3222,8

3228,8

3234,8

3240,8

3246,8

3252,8

3258,8

3264,8

3270,8

3276,8

3282,8

3288,8

3294,8

3300,8

3306,8

3312,8

3318,8

3324,8

3330,8

3336,8

3342,8

3348,8

3354,8

3360,8

3366,8

3372,8

3378,8

3384,8

3390,8

3396,8

3402,8

3408,8

3414,8

3420,8

3426,8

3432,8

3438,8

3444,8

3450,8

3456,8

3462,8

3468,8

3474,8

3480,8

3486,8

3492,8

3498,8

3504,8

3510,8

3516,8

3522,8

3528,8

3534,8

3540,8

3546,8

3552,8

3558,8

3564,8

3570,8

3576,8

3582,8

3588,8

3594,8

3600,8

3606,8

3612,8

3618,8

3624,8

3630,8

3636,8

3642,8

3648,8

3654,8

3660,8

3666,8

3672,8

3678,8

3684,8

3690,8

3696,8

3702,8

3708,8

3714,8

3720,8

3726,8

3732,8

3738,8

3744,8

3750,8

3756,8

3762,8

3768,8

3774,8

3780,8

3786,8

3792,8

3798,8

3804,8

3810,8

3816,8

3822,8

3828,8

3834,8

3840,8

3846,8

3852,8

3858,8

3864,8

3870,8

3876,8

3882,8

3888,8

3894,8

3900,8

3906,8

3912,8

3918,8

3924,8

3930,8

3936,8

3942,8

3948,8

3954,8

3960,8

3966,8

3972,8

3978,8

3984,8

3990,8

3996,8

4002,8

4008,8

4014,8

4020,8

4026,8

4032,8

4038,8

4044,8

4050,8

4056,8

4062,8

4068,8

4074,8

4080,8

4086,8

4092,8

4098,8

4104,8

4110,8

4116,8

4122,8

4128,8

4134,8

4140,8

4146,8

4152,8

4158,8

4164,8

4170,8

4176,8

4182,8

4188,8

4194,8

4200,8

4206,8

4212,8

4218,8

4224,8

4230,8

4236,8

4242,8

4248,8

4254,8

4260,8

4266,8

4272,8

4278,8

4284,8

4290,8

4296,8

4302,8

4308,8

4314,8

4320,8

4326,8

4332,8

4338,8

4344,8

4350,8

4356,8

4362,8

4368,8

4374,8

4380,8

4386,8

4392,8

4398,8

4404,8

4410,8

4416,8

4422,8

4428,8

4434,8

4440,8

4446,8

4452,8

4458,8

4464,8

4470,8

4476,8

4482,8

4488,8

4494,8

4500,8

4506,8

4512,8

4518,8

4524,8

4530,8

4536,8

4542,8

4548,8

4554,8

4560,8

4566,8

4572,8

4578,8

4584,8

4590,8

4596,8

4602,8

4608,8

4614,8

4620,8

4626,8

4632,8

4638,8

4644,8

4650,8

4656,8

4662,8

4668,8

4674,8

4680,8

4686,8

4692,8

4698,8

4704,8

4710,8

4716,8

4722,8

4728,8

4734,8

4740,8

4746,8

4752,8

4758,8

4764,8

4770,8

4776,8

4782,8

4788,8

4794,8

4800,8

4806,8

4812,8

4818,8

4824,8

4830,8

4836,8

4842,8

4848,8

4854,8

4860,8

4866,8

4872,8

4878,8

4884,8

4890,8

4896,8

4902,8

4908,8

4914,8

4920,8

4926,8

4932,8

4938,8

4944,8

4950,8

4956,8

4962,8

4968,8

4974,8

4980,8

4986,8

4992,8

4998,8

5004,8

5010,8

5016,8

5022,8

5028,8

5034,8

5040,8

5046,8

5052,8

5058,8

5064,8

5070,8

5076,8

5082,8

5088,8

5094,8

5100,8

5106,8

5112,8

5118,8

5124,8

5130,8

5136,8

5142,8

5148,8

5154,8

5160,8

5166,8

5172,8

5178,8

5184,8

5190,8

5196,8

5202,8

5208,8

5214,8

5220,8

5226,8

5232,8

5238,8

5244,8

5250,8

5256,8

5262,8

5268,8

5274,8

5280,8

5286,8

5292,8

5298,8

5304,8

5310,8

5316,8

5322,8

5328,8

5334,8

5340,8

5346,8

5352,8

5358,8

5364,8

5370,8

5376,8

5382,8

5388,8

5394,8

5400,8

5406,8

5412,8

5418,8

5424,8

5430,8

5436,8

5442,8

5448,8

5454,8

5460,8

5466,8

5472,8

5478,8

5484,8

5490,8

5496,8

5502,8

5508,8

5514,8

5520,8

5526,8

5532,8

5538,8

5544,8

5550,8

5556,8

5562,8

5568,8

5574,8

5580,8

5586,8

5592,8

5598,8

5604,8

5610,8

5616,8

5622,8

5628,8

5634,8

5640,8

5646,8

5652,8

5658,8

5664,8

5670,8

5676,8

5682,8

5688,8

5694,8

5700,8

5706,8

5712,8

5718,8

5724,8

5730,8

5736,8

5742,8

5748,8

5754,8

5760,8

5766,8

5772,8

5778,8

5784,8

5790,8

5796,8

5802,8

5808,8

5814,8

5820,8

5826,8

5832,8

5838,8

5844,8

5850,8

5856,8

5862,8

5868,8

5874,8

5880,8

5886,8

5892,8

5898,8

5904,8

5910,8

5916,8

5922,8

5928,8

5934,8

5940,8

5946,8

5952,8

5958,8

5964,8

5970,8

5976,8

5982,8

5988,8

5994,8

6000,8

6006,8

6012,8

6018,8

6024,8

6030,8

6036,8

6042,8

6048,8

6054,8

6060,8

6066,8

6072,8

6078,8

6084,8

6090,8

6096,8

6102,8

6108,8

6114,8

6120,8

6126,8

6132,8

6138,8

6144,8

6150,8

6156,8

6162,8

6168,8

6174,8

6180,8

6186,8

6192,8

6198,8

6204,8

6210,8

6216,8

6222,8

6228,8

6234,8

6240,8

6246,8

6252,8

6258,8

6264,8

6270,8

6276,8

6282,8

6288,8

6294,8

6300,8

6306,8

6312,8

6318,8

6324,8

6330,8

6336,8

6342,8

6348,8

6354,8

6360,8

6366,8

6372,8

6378,8

6384,8

6390,8

6396,8

6402,8

6408,8

6414,8

6420,8

6426,8

6432,8

6438,8

6444,8

6450,8

6456,8

6462,8

6468,8

6474,8

6480,8

6486,8

6492,8

6498,8

6504,8

6510,8

6516,8

6522,8

6528,8

6534,8

6540,8

6546,8

6552,8

6558,8

6564,8

6570,8

6576,8

6582,8

6588,8

6594,8

6600,8

6606,8

6612,8

6618,8

6624,8

6630,8

6636,8

6642,8

6648,8

6654,8

6660,8

6666,8

6672,8

6678,8

6684,8

6690,8

6696,8

6702,8

6708,8

6714,8

6720,8

6726,8

6732,8

6738,8

6744,8

6750,8

6756,8

6762,8

6768,8

6774,8

6780,8

6786,8

6792,8

6798,8

6804,8

6810,8

6816,8

6822,8

6828,8

6834,8

6840,8

6846,8

6852,8

6858,8

6864,8

6870,8

6876,8

6882,8

6888,8

6894,8

6900,8

6906,8

6912,8

6918,8

6924,8

6930,8

6936,8

6942,8

6948,8

6954,8

6960,8

6966,8

6972,8

6978,8

6984,8

6990,8

6996,8

7002,8

7008,8

7014,8

7020,8

7026,8

7032,8

7038,8

7044,8

7050,8

7056,8

7062,8

7068,8

7074,8

7080,8

7086,8

7092,8

7098,8

7104,8

7110,8

7116,8

7122,8

7128,8

7134,8

7140,8

7146,8

7152,8

7158,8

7164,8

7170,8

7176,8

7182,8

7188,8

7194,8

7200,8

7206,8

7212,8

7218,8

7224,8

7230,8

7236,8

7242,8

7248,8

7254,8

7260,8

7266,8

7272,8

7278,8

7284,8

7290,8

7296,8

7302,8

7308,8

7314,8

7320,8

7326,8

7332,8

7338,8

7344,8

7350,8

7356,8

7362,8

7368,8

7374,8

7380,8

7386,8

7392,8

7398,8

7404,8

7410,8

7416,8

7422,8

7428,8

7434,8

7440,8

7446,8

7452,8

7458,8

7464,8

7470,8

7476,8

7482,8

7488,8

7494,8

7500,8

7506,8

7512,8

7518,8

7524,8

7530,8

7536,8

7542,8

7548,8

7554,8

7560,8

7566,8

7572,8

7578,8

7584,8

7590,8

7596,8

7602,8

7608,8

7614,8

7620,8

7626,8

7632,8

7638,8

7644,8

7650,8

7656,8

7662,8

7668,8

7674,8

7680,8

7686,8

7692,8

7698,8

7704,8

7710,8

7716,8

7722,8

7728,8

7734,8

7740,8

7746,8

7752,8

7758,8

7764,8

7770,8

7776,8

7782,8

7788,8

7794,8

7800,8

7806,8

7812,8

7818,8

7824,8

7830,8

7836,8

7842,8

7848,8

7854,8

7860,8

7866,8

7872,8

7878,8

7884,8

7890,8

7896,8

7902,8

7908,8

7914,8

7920,8

7926,8

7932,8

7938,8

7944,8

7950,8

7956,8

7962,8

7968,8

7974,8

7980,8

7986,8

7992,8

7998,8

8004,8

8010,8

8016,8

8022,8

8028,8

8034,8

8040,8

8046,8

8052,8

8058,8

8064,8

8070,8

8076,8

8082,8

8088,8

8094,8

8100,8

8106,8

8112,8

8118,8

8124,8

8130,8

8136,8

8142,8

8148,8

8154,8

8160,8

8166,8

8172,8

8178,8

8184,8

8190,8

8196,8

8202,8

8208,8

8214,8

8220,8

8226,8

8232,8

8238,8

8244,8

8250,8

8256,8

8262,8

8268,8

8274,8

8280,8

8286,8

8292,8

8298,8

8304,8

8310,8

8316,8

8322,8

8328,8

8334,8

8340,8

8346,8

8352,8

8358,8

8364,8

8370,8

8376,8

8382,8

8388,8

8394,8

8400,8

8406,8

8412,8

8418,8

8424,8

8430,8

8436,8

8442,8

8448,8

8454,8

8460,8

8466,8

8472,8

8478,8

8484,8

8490,8

8496,8

8502,8

8508,8

8514,8

8520,8

8526,8

8532,8

8538,8

8544,8

8550,8

8556,8

8562,8

8568,8

8574,8

8580,8

8586,8

8592,8

8598,8

8604,8

8610,8

8616,8

8622,8

8628,8

8634,8

8640,8

8646,8

8652,8

8658,8

8664,8

8670,8

8676,8

8682,8

8688,8

8694,8

8700,8

8706,8

8712,8

8718,8

8724,8

8730,8

8736,8

8742,8

8748,8

8754,8

8760,8

8766,8

8772,8

8778,8

8784,8

8790,8

8796,8

8802,8

8808,8

8814,8

8820,8

8826,8

8832,8

8838,8

8844,8

8850,8

8856,8

8862,8

8868,8

8874,8

8880,8

8886,8

8892,8

8898,8

8904,8

8910,8

8916,8

8922,8

8928,8

8934,8

8940,8

8946,8

8952,8

8958,8

8964,8

8970,8

8976,8

8982,8

8988,8

8994,8

9000,8

9006,8

9012,8

9018,8

9024,8

9030,8

9036,8

9042,8

9048,8

9054,8

9060,8

9066,8

9072,8

9078,8

9084,8

9090,8

9096,8

9102,8

9108,8

9114,8

9120,8

9126,8

9132,8

9138,8

9144,8

9150,8

9156,8

9162,8

9168,8

9174,8

9180,8

9186,8

9192,8

9198,8

9204,8

9210,8

9216,8

9222,8

9228,8

9234,8

9240,8

9246,8

9252,8

9258,8

9264,8

9270,8

9276,8

9282,8

9288,8

9294,8

9300,8

9306,8

9312,8

9318,8

9324,8

9330,8

9336,8

9342,8

9348,8

9354,8

9360,8

9366,8

9372,8

9378,8

9384,8

9390,8

9396,8

9402,8

9408,8

9414,8

9420,8

9426,8

9432,8

9438,8

9444,8

9450,8

9456,8

9462,8

9468,8

9474,8

9480,8

9486,8

9492,8

9498,8

9504,8

9510,8

9516,8

9522,8

9528,8

9534,8

9540,8

9546,8

9552,8

9558,8

9564,8

9570,8

9576,8

9582,8

9588,8

9594,8

9600,8

9606,8

9612,8

9618,8

9624,8

9630,8

9636,8

9642,8

9648,8

9654,8

9660,8

9666,8

9672,8

9678,8

9684,8

9690,8

9696,8

9702,8

9708,8

9714,8

9720,8

9726,8

9732,8

9738,8

9744,8

9750,8

9756,8

9762,8

9768,8

9774,8

9780,8

9786,8

9792,8

9798,8

9804,8

9810,8

9816,8

9822,8

9828,8

9834,8

9840,8

9846,8

9852,8

9858,8

9864,8

9870,8

9876,8

9882,8

9888,8

9894,8

9900,8

9906,8

9912,8

9918,8

9924,8

9930,8

9936,8

9942,8

9948,8

9954,8

9960,8

9966,8

9972,8

9978,8

9984,8

9990,8

9996,8

10002,8

10008,8

10014,8

10020,8

10026,8

10032,8

10038,8

10044,8

10050,8

10056,8

10062,8

10068,8

10074,8

10080,8

10086,8

10092,8

10098,8

10104,8

10110,8

10116,8

10122,8

10128,8

10134,8

10140,8

10146,8

10152,8

10158,8

10164,8

10170,8

10176,8

10182,8

10188,8

10194,8

10200,8

10206,8

10212,8

10218,8

10224,8

10230,8

10236,8

10242,8

10248,8

10254,8

10260,8

10266,8

10272,8

10278,8

10284,8

10290,8

10296,8

10302,8

10308,8

10314,8

10320,8

10326,8

10332,8

10338,8

10344,8

10350,8

10356,8

10362,8

10368,8

10374,8

10380,8

10386,8

10392,8

10398,8

10404,8

10410,8

10416,8

10422,8

10428,8

10434,8

10440,8

10446,8

10452,8

10458,8

10464,8

10470,8

10476,8

10482,8

10488,8

10494,8

10500,8

10506,8

10512,8

10518,8

10524,8

10530,8

10536,8

10542,8

10548,8

10554,8

10560,8

10566,8

10572,8

10578,8

10584,8

10590,8

10596,8

10602,8

10608,8

10614,8

10620,8

10626,8

10632,8

10638,8

10644,8

10650,8

10656,8

10662,8

10668,8

10674,8

10680,8

10686,8

10692,8

10698,8

10704,8

10710,8

10716,8

10722,8

10728,8

10734,8

10740,8

10746,8

10752,8

10758,8

10764,8

10770,8

10776,8

10782,8

10788,8

10794,8

10800,8

10806,8

10812,8

10818,8

10824,8

10830,8

10836,8

10842,8

10848,8

10854,8

10860,8

10866,8

10872,8

10878,8

10884,8

10890,8

10896,8

10902,8

10908,8

10914,8

10920,8

10926,8

10932,8

10938,8

10944,8

10950,8

10956,8

10962,8

10968,8

10974,8

10980,8

10986,8

10992,8

10998,8

11004,8

11010,8

11016,8

11022,8

11028,8

11034,8

11040,8

11046,8

11052,8

11058,8

11064,8

11070,8

11076,8

11082,8

11088,8

11094,8

11100,8

11106,8

11112,8

11118,8

11124,8

11130,8

11136,8

11142,8

11148,8

11154,8

11160,8

11166,8

11172,8

11178,8

11184,8

11190,8

11196,8

11202,8

11208,8

11214,8

11220,8

11226,8

11232,8

11238,8

11244,8

11250,8

11256,8

11262,8

11268,8

11274,8

11280,8

11286,8

11292,8

11298,8

11304,8

11310,8

11316,8

11322,8

11328,8

11334,8

11340,8

11346,8

11352,8

11358,8

11364,8

11370,8

11376,8

11382,8

11388,8

11394,8

11400,8

11406,8

11412,8

11418,8

11424,8

11430,8

11436,8

11442,8

11448,8

11454,8

11460,8

11466,8

11472,8

11478,8

11484,8

11490,8

11496,8

11502,8

11508,8

11514,8

11520,8

11526,8

11532,8

11538,8

11544,8

11550,8

11556,8

11562,8

11568,8

11574,8

11580,8

11586,8

11592,8

11598,8

11604,8

11610,8

11616,8

11622,8

11628,8

11634,8

11640,8

11646,8

11652,8

11658,8

11664,8

11670,8

11676,8

11682,8

11688,8

11694,8

11700,8

11706,8

11712,8

11718,8

11724,8

11730,8

11736,8

11742,8

11748,8

11754,8

11760,8

11766,8

11772,8

11778,8

11784,8

11790,8

11796,8

11802,8

11808,8

11814,8

11820,8

11826,8

11832,8

11838,8

11844,8

11850,8

11856,8

11862,8

11868,8

11874,8

11880,8

11886,8

11892,8

11898,8

11904,8

11910,8

11916,8

11922,8

11928,8

11934,8

11940,8

11946,8

11952,8

11958,8

11964,8

11970,8

11976,8

11982,8

11988,8

11994,8

12000,8

12006,8

12012,8

12018,8

12024,8

12030,8

12036,8

12042,8

12048,8

12054,8

12060,8

12066,8

12072,8

12078,8

12084,8

12090,8

12096,8

12102,8

12108,8

12114,8

12120,8

12126,8

12132,8

12138,8

12144,8

12150,8

12156,8

12162,8

12168,8

12174,8

12180,8

12186,8

12192,8

12198,8

12204,8

12210,8

12216,8

12222,8

12228,8

12234,8

12240,8

12246,8

12252,8

12258,8

12264,8

12270,8

12276,8

12282,8

12288,8

12294,8

12300,8

12306,8

12312,8

12318,8

12324,8

12330,8

12336,8

12342,8

12348,8

12354,8

12360,8

12366,8

12372,8

12378,8

12384,8

12390,8

12396,8

12402,8

12408,8

12414,8

12420,8

12426,8

12432,8

12438,8

12444,8

12450,8

12456,8

12462,8

12468,8

12474,8

12480,8

12486,8

12492,8

12498,8

12504,8

12510,8

12516,8

12522,8

12528,8

12534,8

12540,8

12546,8

12552,8

12558,8

12564,8

12570,8

12576,8

12582,8

12588,8

12594,8

12600,8

12606,8

12612,8

12618,8

12624,8

12630,8

12636,8

12642,8

12648,8

12654,8

12660,8

12666,8

12672,8

12678,8

12684,8

12690,8

12696,8

12702,8

12708,8

12714,8

12720,8

12726,8

12732,8

12738,8

12744,8

12750,8

12756,8

12762,8

12768,8

12774,8

12780,8

12786,8

12792,8

12798,8

12804,8

12810,8

12816,8

12822,8

12828,8

12834,8

12840,8

12846,8

12852,8

12858,8

12864,8

12870,8

12876,8

12882,8

12888,8

12894,8

12900,8

12906,8

12912,8

12918,8

12924,8

12930,8

12936,8

12942,8

12948,8

12954,8

12960,8

12966,8

12972,8

12978,8

12984,8

12990,8

12996,8

13002,8

13008,8

13014,8

13020,8

13026,8

13032,8

13038,8

13044,8

13050,8

13056,8

13062,8

13068,8

13074,8

13080,8

13086,8

13092,8

13098,8

13104,8

13110,8

13116,8

13122,8

13128,8

13134,8

13140,8

13146,8

13152,8

13158,8

13164,8

13170,8

13176,8

13182,8

13188,8

13194,8

13200,8

13206,8

13212,8

13218,8

13224,8

13230,8

13236,8

13242,8

13248,8

13254,8

13260,8

13266,8

13272,8

13278,8

13284,8

13290,8

13296,8

13302,8

13308,8

13314,8

13320,8

13326,8

13332,8

13338,8

13344,8

13350,8

13356,8

13362,8

13368,8

13374,8

13380,8

13386,8

13392,8

13398,8

13404,8

13410,8

13416,8

13422,8

13428,8

13434,8

13440,8

13446,8

13452,8

13458,8

13464,8

13470,8

13476,8

13482,8

13488,8

13494,8

13500,8

13506,8

13512,8

13518,8

13524,8

13530,8

13536,8

13542,8

13548,8

13554,8

13560,8

13566,8

13572,8

13578,8

13584,8

13590,8

13596,8

13602,8

13608,8

13614,8

13620,8

13626,8

13632,8

13638,8

13644,8

13650,8

13656,8

13662,8

13668,8

13674,8

13680,8

13686,8

13692,8

13698,8

13704,8

13710,8

13716,8

13722,8

13728,8

13734,8

13740,8

13746,8

13752,8

13758,8

13764,8

13770,8

13776,8

13782,8

13788,8

13794,8

13800,8

13806,8

13812,8

13818,8

13824,8

13830,8

13836,8

13842,8

13848,8

13854,8

13860,8

13866,8

13872,8

13878,8

13884,8

13890,8

13896,8

13902,8

13908,8

13914,8

13920,8

13926,8

13932,8

13938,8

13944,8

13950,8

13956,8

13962,8

13968,8

13974,8

13980,8

13986,8

13992,8

13998,8

14004,8

14010,8

14016,8

14022,8

14028,8

14034,8

14040,8

14046,8

14052,8

14058,8

14064,8

14070,8

14076,8

14082,8

14088,8

14094,8

14100,8

14106,8

14112,8

14118,8

14124,8

14130,8

14136,8

14142,8

14148,8

14154,8

14160,8
